"policyID","fl_site_limit","fr_site_limit","tiv_2011"
753182,0,3991500,3991500
806332,0,0,4203087.75
429164,0,0,241416.9
169395,0,0,11070000
571236,7681719.6,7681719.6,7681719.6
414565,26460000,26460000,26460000
529640,495000,495000,495000
492737,0,0,2134531.05
147893,0,0,2134531.05
926084,0,0,2134531.05
178469,0,0,2134531.05
402948,0,0,2134531.05
610803,0,0,2134531.05
349352,0,0,2134531.05
723695,0,0,2134531.05
774194,0,0,2134531.05
771673,0,0,2134531.05
182841,0,0,1849.32
333480,0,0,6472.62
334195,0,0,8321.94
817776,0,0,4125832.92
961345,0,0,20342.52
168602,0,0,4435594.02
889809,0,3780000,3780000
579556,0,0,19710000
710001,0,0,20340000
744147,0,0,839898.36
495320,0,0,72454.82
801145,0,0,749031.21
319099,0,0,844211.16
859289,0,0,842421.06
851763,0,0,843853.14
643681,0,0,847433.34
414074,0,0,853698.69
750330,0,0,168574.59
790552,0,0,238744.58
622791,0,0,199250.77
480829,0,0,15570000
628959,0,0,100565.71
423675,0,0,967014.36
512161,0,0,959629.59
120614,0,0,927220.95
750726,0,0,958083.75
428525,0,0,954218.43
340030,0,0,2724757.47
149723,0,0,275268.94
227082,0,0,637576.2
183391,1563394.5,1563394.5,1563394.5
601289,0,0,612997.2
200593,1077519.6,1077519.6,1077519.6
746698,0,0,3894348.62
830276,0,0,1208044.77
404303,0,0,1158399.09
848341,0,0,1156247.78
631570,0,0,1020005.86
464418,0,0,813074.58
823195,0,0,566067.08
987002,0,0,368938.29
685218,0,0,258629.99
657424,0,0,50638.59
559977,0,0,32624.3
817729,0,0,32624.3
414157,0,0,5162.72
794506,0,0,108822.72
367985,0,0,154330.8
544250,0,0,88477.99
884497,0,0,598527.56
340737,0,0,139337.22
444910,0,0,11400.53
840375,0,0,3409672.44
586203,0,0,377072.36
462879,0,0,221455.2
997986,0,0,142047.77
299979,0,0,112575.23
934552,0,0,912905.28
982343,0,0,3207971.61
246271,0,0,2976219.26
282333,814023,814023,814023
622819,0,0,4640215.74
593326,0,0,4587685.94
457921,0,0,2671600.79
105451,0,0,516277.57
721390,0,0,1914732.75
649354,0,0,5663783.4
597576,0,0,38825.23
715546,0,0,145029.25
739226,0,0,40863.58
551528,0,0,28669.49
355524,0,0,959693.18
163779,52003.8,52003.8,52003.8
681779,7788600,7788600,7788600
204766,34200000,34200000,34200000
967695,0,1822478.4,1822478.4
369622,135000,135000,135000
507799,0,0,423236.7
632060,0,0,608867.1
287491,0,0,660656.7
976225,0,0,7939.29
388075,0,0,1114436.25
344166,755878.5,755878.5,755878.5
946826,0,0,27630000
458705,325800,325800,325800
185527,11880000,11880000,11880000
369081,0,0,20070000
632799,0,0,7183492.29
891112,0,0,318326.11
120845,0,0,798563.61
637532,0,0,1081041.39
210114,0,0,1102522.59
521405,0,0,1808746.29
875223,0,154440,154440
962513,0,0,66770.73
784989,0,0,909290.43
766080,0,0,3756048.75
834940,0,2118937.5,2118937.5
208493,0,0,3133264.05
479956,0,0,154411.92
709649,0,722511,722511
316115,0,720720.9,720720.9
783324,0,776214,776214
509108,0,1349514,1349514
142264,0,0,2259348.03
539916,0,0,1290304.08
417102,0,0,1047924.54
671580,0,153422.1,153422.1
638439,0,0,72454.82
920285,0,0,65328.12
675008,0,0,53450.28
764407,0,0,36849.39
368841,0,0,2608.35
217348,0,0,1901.47
570166,0,0,39739.04
910493,0,0,71479.5
611234,0,5395500,5395500
490835,0,0,968720.55
912765,0,0,557931.78
371959,0,0,154415.37
793859,0,0,980825.07
930998,0,0,289369.7
983397,0,0,529781.67
914359,46437.3,46437.3,46437.3
318153,0,0,2191527.5
681744,0,0,9540000
324850,19710000,19710000,19710000
748395,0,0,179930.03
493843,0,0,787138.92
897411,359973.9,359973.9,359973.9
548725,0,6006955.5,6006955.5
761247,0,0,3212522.01
130340,0,0,72454.82
532177,0,0,1871549.55
385980,0,0,495376.02
112336,0,0,72454.82
783836,0,0,2591325.09
538168,0,2454227.1,2454227.1
758625,0,197280,197280
617500,0,0,7434783.36
820959,0,0,135868.59
618830,0,0,7434246.33
471088,0,1056938.4,1056938.4
147987,0,0,1543476.06
637009,0,0,128084.9
306464,0,0,79786.33
682432,0,0,65577.8
114272,0,0,202173.09
391690,0,0,56908.42
132637,0,0,105329.97
601865,0,0,523009.78
266935,607500,607500,607500
392226,0,0,1861061.36
253834,0,0,18240.84
166418,0,0,311234.33
525765,0,0,43093.98
811228,0,0,7930.21
950591,0,0,21410.63
610519,0,0,21410.63
580936,0,0,65577.8
429511,0,0,20433.21
171982,0,0,27324.08
991590,0,0,511656.09
883465,0,18000,18000
766693,0,18000,18000
971480,0,18000,18000
523360,0,18000,18000
446893,0,18000,18000
932154,0,0,1567968.02
762567,0,0,1567968.02
428109,0,0,1567968.02
108980,0,0,1567968.02
698949,0,0,1567968.02
381270,0,0,1567968.02
659677,0,0,1567968.02
266521,0,0,394829.82
619532,0,0,506713.68
328960,0,0,19980000
864848,0,0,1732270.59
910110,0,0,1040129.73
108266,0,1824474.6,1824474.6
959911,0,0,3473228.97
847697,0,0,3414513.69
966523,0,0,1357510.86
800729,0,19710000,19710000
174314,0,286146,286146
690490,0,146286,146286
649653,0,0,3258340.02
694907,0,0,1189943.01
924752,0,1141722.9,1141722.9
921891,0,0,5919168.06
803178,0,0,217364.47
535619,0,0,170249.04
111704,0,0,19710000
515414,0,0,846180.27
947391,0,0,818970.75
627072,0,0,1649577.15
535219,0,0,277823.52
520700,0,0,1354805.55
637853,0,0,144909.65
861709,1275595.2,1275595.2,1275595.2
902959,0,0,461080.8
932392,0,0,414927.9
176055,0,0,160804.8
607325,0,0,109767.4
923473,0,0,608702.53
783848,0,0,20818.35
946836,0,0,65439.01
318596,0,0,96456.2
344518,0,0,1513275.19
127857,0,0,106925.7
968116,0,0,43093.98
215220,0,0,406657.79
107098,0,0,79786.33
876643,0,0,20818.35
666173,0,0,20818.35
685289,0,0,20818.35
670445,0,0,79786.33
395551,0,0,897791.34
775427,0,0,189731.88
294373,0,0,2923271.74
402776,581445,581445,581445
915189,15210000,15210000,15210000
661400,670950,670950,670950
398061,0,0,45315.48
451902,0,0,31720.84
986104,0,0,190325.03
803579,0,0,339866.13
803301,0,0,190325.03
519828,0,0,362523.87
505840,0,0,317208.38
984710,0,0,113288.71
235573,0,0,22294.71
328426,1.35e+08,1.35e+08,1.35e+08
350794,0,0,475565.51
953336,56880000,56880000,56880000
286475,0,0,56297.48
518772,0,0,3871.08
692802,0,0,5773.8
249318,0,0,132855.66
548727,0,0,1501.57
898372,0,0,4719.87
223614,0,0,3443.49
593383,0,0,1151.48
334917,0,0,1472142.05
925045,0,0,4424.48
320732,0,0,95882.58
404589,0,0,846982.98
434458,0,0,275248.61
257990,0,0,5773.8
552328,0,0,5753.74
385794,145872,145872,145872
477331,0,0,144046.78
239886,0,0,529053.13
722497,0,0,167948.82
925835,0,0,161657.17
894928,0,0,42210000
348664,0,0,26211.38
872428,0,0,836120.07
223670,0,0,9602.94
262736,0,0,45553.09
397333,0,0,1400.37
587667,0,0,14405.77
816483,0,0,5949.75
764097,0,0,132209.26
391361,0,0,16311.22
232337,0,0,6839.57
433503,0,0,5810.26
364629,0,0,17595.81
453375,0,0,44036.93
226852,1823.4,1823.4,1823.4
122004,0,0,106245.87
765735,0,0,2882569.3
685492,0,0,334252.01
705080,0,0,91588.47
202239,0,0,81597.15
152164,0,0,3299897.24
282757,0,0,239321.25
822134,3045078,3045078,3045078
112940,0,0,7274.45
117353,0,0,408004.9
189265,0,0,1400.37
292582,0,0,23675.94
412550,0,0,308610.45
874819,14130000,14130000,14130000
522960,245247.3,245247.3,245247.3
607324,0,0,207954.21
470080,0,0,1182930.75
608470,0,0,24210000
743848,0,0,36810000
284907,0,0,7538.85
697565,0,0,2024201.93
640032,510552,510552,510552
844761,0,0,4828807.2
964535,0,0,218146.11
205167,0,0,283866.91
839744,0,0,283866.91
216919,0,0,52076.3
866036,0,0,15097.75
435989,0,0,144850.9
129766,0,0,142954.56
598202,0,0,45209.38
479021,0,0,12834
550418,0,0,18990000
168252,0,0,28980000
991073,0,0,10710000
780115,0,0,526222.96
668719,0,0,249650.26
603595,0,0,4376415.78
648140,0,0,24965.82
748405,0,0,205274.52
550991,0,0,151644.24
407069,0,0,8321.94
786026,0,0,294966.54
699592,0,15120000,15120000
848888,0,109800,109800
146307,0,84735,84735
718725,133762.5,133762.5,133762.5
736648,0,1642500,1642500
436567,0,0,609362.1
102055,0,0,31977.25
785155,0,0,164320.99
295905,0,0,1031.79
845022,0,0,1031.79
482176,0,0,2231.83
281849,0,0,35527.06
127792,0,0,17308.06
311922,0,0,236847.07
142173,0,0,21862.81
203047,0,0,79708.15
573804,0,0,1266.22
432334,0,0,136642.54
301297,0,0,14052.65
743461,17100000,17100000,17100000
459660,2935800,2935800,2935800
435491,0,0,12330000
592054,0,0,10980000
278328,0,0,1697363.94
163884,1143508.5,1143508.5,1143508.5
853647,9.9e+07,9.9e+07,9.9e+07
106357,35364.6,35364.6,35364.6
672030,0,0,214644.01
909033,0,0,214644.01
757372,0,0,214644.01
888818,0,0,214644.01
287688,0,0,390014.19
338255,0,0,390014.19
435841,0,0,390014.19
494365,0,0,390014.19
274339,0,0,1694156.64
587324,0,0,78030000
259346,1511370,1511370,1511370
662090,0,547353,547353
883772,0,0,11783.77
704436,0,440253.9,440253.9
121983,0,0,2477.09
117872,0,0,8522587.1
479537,405000,405000,405000
468481,0,0,20790000
387549,0,0,103104
961526,0,0,5919040.02
317403,3789342,3789342,3789342
991661,0,0,1809456.84
614409,523300.5,523300.5,523300.5
988229,0,0,201339.27
828204,0,0,201339.27
174586,0,0,201339.27
584634,0,0,201339.27
199460,0,0,382291.33
746687,0,0,382291.33
678115,0,0,13320000
959852,0,0,2349774.24
702987,0,1377180,1377180
740222,0,0,628891.83
614907,0,0,566816.58
631934,0,0,515960.28
140111,1620000,1620000,1620000
344102,0,0,582947.1
513334,0,0,682526.7
809990,0,0,24826.34
442309,0,0,24826.34
826706,0,0,22671.6
985269,0,0,248673.78
893513,0,0,22671.6
152962,0,0,22671.6
471786,0,0,22671.6
136153,0,0,279104.32
684293,0,0,23421.08
521108,0,0,542319.78
729177,0,0,535855.34
503344,0,0,187368.64
133594,0,0,60366.43
479077,0,0,107736.97
368069,0,0,2107514.92
402283,0,0,119805.38
808219,0,0,649585.51
809612,0,0,1512058.9
800006,0,0,910349.06
559676,678352.5,678352.5,678352.5
941486,787320,787320,787320
239082,0,151065,151065
112985,0,120510,120510
827006,1507478.4,1507478.4,1507478.4
300994,0,0,25920000
573473,0,0,553524.5
219321,0,765900,765900
756352,0,59400,59400
452093,0,0,44159.14
435729,0,0,456912.13
370470,0,0,1715702.02
892500,0,0,1715702.02
341793,0,0,1715702.02
192156,0,0,1715702.02
516564,0,0,1715702.02
868060,0,0,1715702.02
328643,0,0,1715702.02
819509,1774440,1774440,1774440
298170,568890,568890,568890
540503,549000,549000,549000
381455,0,0,2525246.46
866215,0,0,24965.82
373714,0,0,1471134.06
698011,0,0,1471134.06
839499,0,0,147020.94
909426,0,0,405925.74
659127,0,0,67500.18
365009,0,0,2742541.56
705939,0,0,570515.22
459300,0,0,1824354.18
472381,0,4623.3,4623.3
641809,0,0,540001.44
504739,0,0,1460038.14
767713,0,0,5093198.17
122250,7374465,7374465,7374465
716795,1109700,1109700,1109700
960562,0,0,490374
154796,0,0,1033407
263144,0,0,61523.76
335946,630523.8,630523.8,630523.8
144954,0,0,2471141.25
541960,0,0,2427149.12
870485,0,0,9270000
943612,0,3679466.4,3679466.4
168616,0,41400,41400
870795,0,0,12518.55
989326,0,0,104217.34
586153,0,0,1205905.59
900801,0,0,2078872.93
591805,0,0,104571.99
694487,0,0,2332584.45
332603,0,0,153550.34
279731,50143.5,50143.5,50143.5
952393,0,0,1862919.46
349854,0,0,190878.07
653231,0,0,60983.61
344866,0,0,21905.42
798514,0,0,21905.42
959540,0,0,20291.71
477830,900,900,900
431374,1439100,1439100,1439100
591519,139500,139500,139500
890822,0,0,4252500
983154,0,0,50490000
540689,0,0,35280000
638543,0,0,1541633.63
830227,0,0,14400000
144349,0,0,3114000
254079,0,0,746100
311133,0,2700000,2700000
118180,0,0,6701777.42
216665,9270000,0,9270000
684556,1169172,1169172,1169172
818935,0,0,11250000
455971,0,0,404909.1
761464,0,0,687654.9
359243,0,0,706626.9
937577,0,0,156063.6
697497,0,0,21623.55
207668,0,0,5602.34
834964,0,0,5921.18
235182,0,0,31883.26
574301,0,0,11048.01
954419,0,0,11048.01
949581,0,0,11048.01
860284,0,0,11048.01
852757,0,0,29846.38
651025,0,0,21441.95
161329,0,0,33490.18
301103,0,0,5101.32
116708,0,0,11627.37
242528,0,0,2957.86
414068,0,0,62178.73
879988,0,0,2095.19
186671,0,0,2869.49
215198,0,0,7560.89
149291,0,0,45183.13
341788,0,0,637.67
839837,0,0,1913
378602,0,0,24049.09
464487,0,0,3188.33
397974,0,0,1366.43
451571,0,0,77050.89
524248,0,0,8248.98
300643,0,0,81015.84
853486,0,0,58148.95
479452,0,0,27194.43
932159,0,0,8248.98
572077,0,0,67678.79
185590,0,0,13597.22
835218,0,0,504755.55
838311,0,0,176664.44
389893,0,0,586448.29
543262,0,0,536438.67
485689,0,0,219374.53
377689,0,0,219374.53
468392,0,0,885263.58
506675,0,0,623567.24
187272,0,0,349446.15
264870,0,0,1057570.73
348024,828316.8,828316.8,828316.8
906256,0,0,2686542
334193,0,0,1098814.01
396402,0,0,711834.75
444302,0,0,927542.25
866437,18180000,18180000,18180000
788396,35100000,35100000,35100000
710609,4465800,4465800,12780000
957530,0,0,1366396.49
850645,0,0,2801611.33
933024,0,0,23670000
194620,0,0,6134194.99
958408,39600000,39600000,39600000
619267,0,0,8672038.1
502400,0,71910000,71910000
757794,0,897525,897525
243613,0,18000,18000
270301,0,12780000,12780000
121359,0,360000,360000
171966,0,0,499112.9
167445,0,0,12518.55
485470,0,0,1026027.18
879722,168664.5,168664.5,168664.5
762860,0,0,4377.98
937368,0,0,19409.18
420535,0,0,9180000
805319,0,0,2740784.45
488721,0,0,10350000
980639,0,0,2854593.78
743032,81141.3,81141.3,81141.3
304289,0,0,93216.77
100768,78406.2,78406.2,78406.2
442834,0,0,4570306.52
629416,0,0,658160.79
471865,0,0,909657.79
291367,0,0,608577.98
866529,227925,227925,227925
632618,0,0,59169.33
305899,0,0,307769.86
925376,0,0,54118.51
232602,0,0,3091757.04
446350,0,0,72753.66
120075,0,0,49195.33
107702,0,0,78539.31
380330,0,0,155207.81
931050,273510,273510,273510
528498,0,0,6153.98
432926,0,0,77501.79
453907,0,0,5166.6
641992,0,0,51667.86
988673,0,0,58680000
174695,328212,328212,328212
691722,0,0,8432130.96
945052,0,0,3157633.75
404613,0,0,100617.95
521622,0,0,54853.34
650345,0,0,21904.5
431959,0,0,21904.5
895406,0,0,17862.03
545350,216432,216432,216432
765803,205200,205200,205200
753871,0,0,603802.98
776598,0,0,59178.24
815681,0,0,1112365.98
763382,0,0,7397.28
858387,0,245034.9,245034.9
826024,0,0,199726.56
367099,0,0,4061106.72
673123,0,0,1764251.28
213751,0,0,858084.48
474478,0,0,53630.28
815189,0,0,678700.44
945975,0,0,515960.28
251512,0,0,5547.96
942632,0,0,5547.96
125315,0,0,5547.96
351197,0,0,7397.28
256487,0,13140000,13140000
668957,0,12420000,12420000
218402,0,0,19260000
819855,0,0,828685.8
625364,0,0,551538
897171,0,0,10316.97
207010,0,0,59836.43
146452,0,0,19498.52
122259,0,0,55709.27
655278,0,0,55709.27
606737,0,0,9027.47
765488,0,0,55709.27
866891,0,0,4538.42
798285,0,0,3681.58
258960,0,0,51956.38
593694,0,0,81398.97
776932,0,0,21539.9
389996,0,0,5716.21
827113,0,0,12990.15
152433,0,0,39626.34
715979,0,0,54336.9
273119,0,0,107736.97
991632,0,0,382219.84
168038,45198,45198,45198
175185,0,90000,90000
713158,0,0,2454145.77
750689,0,0,1404945.25
498618,1155137.4,1155137.4,1155137.4
590769,775260,775260,775260
205720,0,0,5084469.88
580360,0,0,2462597.46
995402,0,0,264554.99
556100,0,0,1168947.18
171366,0,0,7206010.32
519775,0,0,42120000
698146,478642.5,478642.5,478642.5
225774,0,0,7314979.37
392835,0,0,7750.36
192485,9117,9117,9117
813072,0,0,25952.45
793628,0,0,2337370.88
174312,0,0,1141904.25
208324,697450.5,697450.5,697450.5
298866,0,0,305310.1
990112,0,0,266179.93
932590,0,0,709120.26
540542,0,0,189057.41
767946,0,0,131431.58
234103,0,0,43810.83
241804,0,0,43810.83
231557,0,0,43810.83
703926,0,0,43810.83
844983,0,0,43810.83
987372,0,0,29804.38
545639,0,0,21905.42
198469,0,0,21905.42
313473,0,0,21905.42
493411,6928920,6928920,6928920
985872,6290730,6290730,6290730
513043,0,0,1427501.39
937575,0,0,1427501.39
883594,0,0,1427501.39
174641,0,0,1427501.39
998111,0,0,1427501.39
746178,0,0,1427501.39
383696,0,0,128527.74
638121,0,0,33287.76
733259,0,115582.5,115582.5
887593,0,0,37911.06
916074,0,106335.9,106335.9
664905,0,0,36061.74
810050,0,0,45308.34
306452,0,0,1069831.62
313530,0,0,765618.48
339003,0,0,8321.94
283159,0,18493.2,18493.2
368637,0,0,12945.24
693030,0,0,10171.26
264320,0,0,12020.58
875629,0,0,1849.32
517667,0,0,5605288.92
859666,0,0,8321.94
440614,0,0,16643.88
127977,0,0,6472.62
541372,0,0,315309.06
200182,0,0,1624627.62
265051,0,0,871954.38
433871,0,0,3373159.68
594038,0,0,573551.14
271249,0,0,1261350
851485,0,0,217800
655863,2191932,2191932,2191932
879706,0,0,866831.4
516218,0,0,577671.3
809069,0,0,656009.1
722159,0,0,4263.25
249787,0,297000,297000
885450,1092159,1092159,1092159
848425,6368400,6368400,6368400
631677,3393000,3393000,3393000
329120,0,0,1574573.17
179779,0,0,888906.2
420998,0,0,1134748.06
255518,0,0,3465087.37
122963,0,0,3041603.52
315907,0,0,4980457.03
935138,0,0,11160000
632742,0,0,3647357.71
554229,0,292500,292500
540727,0,0,3607.6
825450,0,0,839299.17
714303,0,0,556503.5
981355,0,0,21780000
659580,0,0,490792.74
762534,0,0,496974.84
570181,1306827.9,1306827.9,1306827.9
693969,385200,385200,385200
243204,0,1818000,1818000
817745,0,0,849885.3
181807,0,0,516.35
321764,0,0,34457.17
987726,0,0,17232.84
669636,0,0,154477.35
904092,0,0,3248.13
895883,0,0,42885.03
307901,0,0,4486163.96
117850,0,0,90492.28
666591,0,0,84430.38
550220,0,0,100233.93
163360,0,0,87786.42
601137,0,0,85188.46
504898,0,0,83131.86
445482,0,0,59586.57
589395,0,0,89084.94
358676,0,0,90492.28
480115,0,0,13185.47
592801,0,0,8552.86
181189,0,0,475917.98
521400,0,0,105109.78
968530,0,0,159984.18
675603,0,0,50333.23
572944,0,0,38318.26
826899,0,0,448705.74
779890,0,0,9510.29
679779,0,0,30742.03
243370,0,0,4556.71
677863,0,0,90492.28
997903,0,0,87136.24
784693,0,0,26301.45
375467,0,0,773595.68
865319,0,0,90492.28
932733,0,0,679483.09
536660,0,0,284253.56
231928,0,0,14362.2
720440,0,0,1847.2
706698,0,0,299532.91
122522,0,0,289466.12
957823,0,0,920958.86
724909,0,0,4618
505360,0,0,14777.6
497417,0,0,76658.79
804111,0,0,11637.36
245512,0,0,2494.17
774924,0,0,20781.45
652468,0,0,24845.29
632756,0,0,16070.64
304007,0,0,16624.8
776146,0,0,1662.48
498384,0,0,263780.13
917317,0,0,77462.55
663523,0,0,4156.65
427990,0,0,721008.94
971823,0,0,3872368.75
151001,0,0,3694.4
937258,0,0,4618
166523,0,0,23552.25
245626,0,0,1662.48
853477,0,0,132998.39
381147,0,0,16624.8
864807,0,0,34958.93
192863,0,0,4502.66
228189,0,0,1847.2
247429,0,0,1847.2
197383,0,0,10710000
324523,0,0,2611074.6
708410,0,0,5379040.64
563788,0,3774600,3774600
120518,0,0,579845.71
963770,0,0,43768.29
756636,0,0,2110.59
372393,0,0,74303.55
615575,0,0,6533.24
724297,0,0,885267.99
895723,0,0,115942.71
671376,0,0,92479.2
299452,0,0,43810.83
707933,0,0,21905.42
543917,0,0,21905.42
508361,0,0,95400000
173574,0,0,12510000
400821,0,0,15480000
448819,0,0,47700000
541195,0,0,33660000
161467,0,0,13770000
237563,0,0,12600000
500971,0,0,11160000
646787,0,0,4196585.03
530676,0,0,2146095
176783,0,0,5602984.14
150953,0,0,234209.45
843373,0,0,207733.77
400524,0,0,856740.63
685044,0,0,202222.96
320037,0,0,241033.77
925280,0,0,2738215.51
741471,0,0,2738215.51
142193,0,0,2738215.51
497101,0,0,2738215.51
566100,0,0,2738215.51
671975,0,0,2738215.51
293211,0,0,2738215.51
919908,0,0,2738215.51
676299,0,0,2738215.51
642935,0,0,932674.9
400871,0,0,932674.9
743947,0,0,932674.9
931013,0,0,932674.9
732567,0,0,932674.9
718110,0,0,932674.9
393449,0,0,932674.9
442066,0,0,932674.9
775052,0,0,932674.9
275505,0,0,932674.9
972712,576720,576720,576720
635144,90450,90450,90450
234862,0,0,48082.32
587443,0,2279834.1,2279834.1
454150,0,12690000,12690000
149747,0,2642760,2642760
913054,0,10980000,10980000
412588,0,5645745,5645745
649486,0,1100340,1100340
158133,0,2737665,2737665
858724,0,1535580,1535580
662812,0,1250640,1250640
985541,0,3500226,3500226
837405,0,909000,909000
910638,0,139500,139500
859219,0,11700,11700
680988,0,136080,136080
432726,0,4500,4500
453439,0,11700,11700
688050,0,706500,706500
201788,0,194400,194400
566026,0,86400,86400
857619,0,97200,97200
607029,0,64800,64800
766473,0,54000,54000
999114,0,64800,64800
875010,0,97200,97200
786209,0,97200,97200
572397,0,54000,54000
144529,0,64800,64800
379691,0,64800,64800
417424,0,54000,54000
180021,0,86400,86400
308550,0,0,786385.19
503447,25560000,25560000,25560000
962088,0,0,268613.1
823613,0,430200,430200
299637,0,157500,157500
155000,450000,450000,450000
385981,0,0,195835.05
313262,0,0,22389.17
616252,0,0,15206.68
533388,0,0,144816.93
469098,0,0,21659.69
191649,0,0,117837.71
745184,0,0,4713.51
788015,0,0,673.36
969405,0,0,56113.2
244009,0,0,1909644.27
684421,0,0,96290.24
707029,0,0,11952.11
109592,0,0,3479.02
973642,0,0,3479.02
381576,0,0,3479.02
333482,0,0,5386.87
423983,0,0,117837.71
193516,0,0,19190.71
744061,0,0,721514.69
181140,0,0,14813.88
819247,0,0,23791.99
358769,0,0,2525.09
269119,0,0,8069.08
412486,0,0,6396.9
145166,0,0,5611.32
553870,0,0,16272.83
341840,0,0,45227.24
834408,0,0,12906.03
850430,0,0,11559.32
327195,0,0,148138.84
160905,0,0,28617.73
625982,0,0,10324.83
931745,0,0,51063.01
631158,0,0,40850.41
920428,0,0,66774.7
661852,0,0,483022.39
384195,0,0,4320.72
453535,0,0,36193.01
296590,0,0,13657.95
125665,0,0,19976.3
467077,0,0,19976.3
269693,0,0,41748.22
341910,0,0,31311.16
648643,0,0,11447.09
300022,0,0,11783.77
917051,0,0,37259.16
924759,0,0,37259.16
520930,0,0,364702.1
307840,0,0,21210.79
826634,0,0,44890.56
378002,0,0,31816.18
775824,0,0,2739333.98
164124,0,0,173172.05
242027,0,0,9561.69
754816,0,0,1234.49
878843,0,0,3927.92
931280,0,0,1005243.21
722326,0,0,1717063.78
479925,0,0,451991.79
930045,0,0,63632.36
500667,0,0,2244.53
116326,0,0,56113.2
215245,0,0,42533.8
459941,0,0,49042.93
249970,0,0,49379.61
970245,0,0,448905.56
131666,0,0,70702.63
101339,0,0,77032.19
986693,0,0,42646.03
900952,0,0,74069.42
114248,0,0,74742.78
595422,0,0,42533.8
525232,0,0,75432.97
962091,0,0,50019.3
409656,0,0,68699.39
904410,0,0,39520.52
279351,0,0,59721.27
899293,0,0,68699.39
584228,0,0,81925.27
891608,0,0,50501.88
575874,0,0,87536.58
781982,0,0,75191.68
499172,0,0,39279.24
866515,0,0,93600000
265019,0,0,151200000
326226,0,0,1267132.76
160118,0,0,1529702.36
106565,0,0,3475270.16
466564,0,0,7134833.96
571514,0,0,2003159.11
490764,0,0,8197110.33
593593,0,0,3222729.26
322328,3452607.9,3452607.9,3452607.9
959470,0,0,11610000
928592,3537396,3537396,3537396
879116,10940.4,10940.4,10940.4
174024,0,0,29804.38
185553,0,0,21905.42
690313,0,0,23310000
902735,0,0,10890000
782259,603000,603000,603000
675397,0,0,6147900
168370,0,0,339350.22
973358,0,0,1957505.22
461374,0,0,1554353.46
295518,0,0,160890.84
684014,0,0,192329.28
111520,0,0,1098359.09
639839,0,0,2485341.35
589083,0,0,3822978.11
516262,0,0,420335.1
955218,0,0,43382.37
962313,0,0,140784.02
188367,0,0,2187.93
442173,0,0,75697.32
941595,0,0,18936.34
617533,0,0,16314.27
597381,0,0,229704.97
964976,0,0,103115.27
698230,966369.6,966369.6,966369.6
480382,4072557.6,4072557.6,4072557.6
849118,0,0,230375.61
400635,1863712.8,1863712.8,1863712.8
218108,207079.2,207079.2,207079.2
378542,0,0,41415.84
226693,0,1947850.2,1947850.2
201003,0,47429.1,47429.1
125832,1088880.3,1088880.3,1088880.3
972195,0,0,364974.38
386794,0,0,281051.33
748899,1550520,1550520,1550520
223316,0,0,1214727.76
779403,2584005.3,2584005.3,2584005.3
219537,2698875,2698875,2698875
346515,0,156600,156600
793609,0,0,81265.29
952773,0,0,109800000
114651,0,0,115200000
679503,0,0,28260000
241704,0,0,13950000
699490,0,0,7733586.42
266210,0,0,6645009.33
319201,0,0,6830896.75
737345,0,0,5385490.31
691091,0,0,4677695.66
574521,0,0,4417660.58
171187,0,0,4302808.26
309336,0,0,4027527.74
640598,0,0,2275551.23
167865,0,0,1318031.93
647974,0,0,1998577.68
811498,0,0,909987.83
714221,0,0,889984.22
559490,0,0,545144.63
385533,0,0,345524.27
403780,0,0,302577.73
975966,0,0,290872.41
244046,0,0,282399.08
818024,0,0,206055.14
281753,0,0,43874.65
900451,0,0,40023.63
230185,0,0,37201.92
854151,0,0,23560.15
644806,0,0,12184.87
608841,0,0,11362.52
435885,0,0,3607.6
210936,0,0,3443.49
400299,0,0,246884.22
876045,0,0,48082.32
875247,1970759.7,1970759.7,1970759.7
431565,0,0,459788.58
316896,0,0,526993.72
390124,0,0,516402
790872,4009500,4009500,4009500
735956,162000,162000,162000
823362,135000,135000,135000
351071,0,0,6910188.92
259883,0,0,28440000
155881,0,0,7079494.37
576230,0,0,2753900.4
718814,0,0,1874118.57
388477,0,0,89847
745915,20070000,20070000,20070000
496604,23310000,23310000,23310000
978460,0,11520000,11520000
221186,0,3451453.2,3451453.2
817721,0,0,666222.08
742303,433979.1,433979.1,433979.1
817126,269887.5,269887.5,269887.5
127466,0,744840,744840
407276,0,519570,519570
847405,0,18000,18000
578571,0,0,162728.27
990194,0,450000,450000
434788,0,27000,27000
486982,0,45000,45000
123950,0,45000,45000
570298,0,0,247325.98
496863,0,0,26339.92
438561,0,0,51667.86
710298,0,0,620014.35
449216,0,0,38750.9
617634,0,0,1315547.54
636394,0,0,387508.97
788319,0,0,23485.39
104628,0,0,4458.21
859810,0,0,2059748.2
667693,0,0,45209.38
592391,54702,54702,54702
208813,0,0,12916.97
501969,0,0,5871.35
358175,0,0,29978.52
831619,450000,450000,450000
691941,362250,362250,362250
862264,0,19620000,19620000
989103,0,0,669623.91
746516,0,0,644350.5
249802,0,0,542805.3
229549,0,0,10397.63
876884,0,0,389095.43
617661,0,0,19109.45
912295,0,0,19109.45
619251,0,0,29602.25
985506,0,0,116347.06
351885,0,0,148011.25
335649,0,0,2447.14
435812,0,0,583877.89
317222,0,0,22658.71
878025,0,0,5568178.11
124845,22500,22500,22500
204012,169747.2,169747.2,169747.2
142453,0,0,2154073.4
